ano,posicao,escola,pontos,link,letra
1998,14,"Unidos do Porto da Pedra Samba no Pé e Mãos ao Alto, Isto é um Assalto L A S",233.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-do-porto-da-pedra/1998/,"Alô rapaziada
A vida é uma longa caminhada
Se afaste do caminho da ilusão
Quem entrar na contramão
Pode nunca mais voltar (oi)
Um viva à liberdade
E paz no coração
Meu Tigre é só amor
Mas sem razão caiu na prisão
Foi condenado por querer se campeão 
O culpado fez o bem
O inocente o mal 
Todo mundo é jurado  
Neste carnaval
Na Grécia antiga
Hermes já sabia subornar
Então se liga
Tem sempre um ""Casanova"" pra ""azarar""
Tem Robin Hood, mas sem virtudes
Ninguém confirma quem raptou
As cebolinhas, tem boi na linha
Cuidado com o trem pagador
Vamos acender a luz, é pra já
Vida de maracutaia, não, não dá
Para ter felicidade, não precisa assaltar  
Porto da Pedra está aí pra te ""levar"""
1999,1,Imperatriz Leopoldinense Brasil mostra a sua cara em... Theatrum Rerum Naturalium Brasiliae L A S,269.5,https://galeriadosamba.com.br/escolas-de-samba/imperatriz-leopoldinense/1999/,"Ela, a Imperatriz na passarela
É samba é arte, é linda tela
Vem colorindo o carnaval
Sonhava Nassau
Com uma Holanda tropical
E nesse sonho ele então pediu
Quero te ver, Brasil
 
Brasil mostra a sua cara
Tua beleza em forma rara
Esse teu jeito de viver 
 
Artistas pintando flores, florestas
Retratam paisagens em festa... E animais
Homens felizes vivendo nas matas
Imagens do meu país
As obras são imortais
O tempo não apagou
E a mão do destino traz
Envolvidas em jóias musicais
Nobreza, beleza
Tem arte nesse teu cantar
Quem ouve logo diz
Meu sonho é ser feliz
Pra sempre e sempre mais
 
O samba é raiz
Se raiz é história
Bate forte bateria
No balanço e na alegria
Da Imperatriz"
1999,2,"Beija-Flor de Nilópolis Araxá, lugar alto onde primeiro se avista o sol L A S",269.0,https://galeriadosamba.com.br/escolas-de-samba/beija-flor-de-nilopolis/1999/,"És fonte de conhecimento pra ciência
Prova fiel da existência
Dos primitivos animais
Cenário onde índios e negros
Em luta constante
Contra bravos Bandeirantes
O sangue fluía a todo instante
Nasceu enfim, São Domingos do Araxá
Um solo livre pra explorar
Uma nova colonização
Com a vinda do ouvidor
Surge a libertação
Ana Jacintha de São José... É Beja
Josefa Carneiro de Mendonça... Rara beleza
Josefa Pereira é força e fé... Que sedução
A escrava Filomena... É fascinação
Tem cheiro bom no ar
Este tempero nos convida a viajar
Quero renascer em tuas águas
Para prolongar a vida
Me hospedar no grande hotel
Do seu conforto desfrutar
Com sua genial arquitetura
A Beija-Flor em alto astral
Neste Carnaval nos traz
Belo recanto de Minas Gerais
Araxá, Araxá ... (obá, obá)
Paraíso Hospitaleiro
Onde do alto
Se avista o sol primeiro"
1999,3,"Unidos do Viradouro Anita Garibaldi, Heroína das Sete Magias L A S",267.5,https://galeriadosamba.com.br/escolas-de-samba/unidos-do-viradouro/1999/,"Clareou na ilha da magia
No esplendor era um ser de prata que surgia
E voou em busca da sabedoria
Os mistérios do oriente nas asas da poesia
Está em festa a aldeia da tribo carijós
É força que semeia poder em nossa voz
Vêm desbravando mares
Corsários, aventureiros
Abrindo caminhos para a liberdade
De um povo guerreiro
Rufam os tambores, mãe África)
Nossa gente quer dançar)
Invocando a magia)  BIS
Com a paz de Oxalá)
Heranças culturais nas etnias teus ideais
Nos verdes campos de Santa Catarina
Berço dessa menina, voa, borboleta voa
Guerreira, brava loba romana
Heroína que encanta os dois mundos
Hoje o samba te aclama
Viradouro está aqui, vai sacudir)
Agitar essa cidade inteira)
E com Anita eu vou, é Garibaldi, amor)  BIS
Espelho da mulher brasileira)
A lua ..."
1999,4,Mocidade Independente de Padre Miguel Villa-Lobos e a apoteose brasileira L A S,266.5,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/1999/,"Rompeu barreiras
Atravessou fronteiras
Para sua música despontar
Esse gênio brasileiro
Conquistou o mundo inteiro
Fez nosso País se orgulhar
Palmilhando os quatro cantos do gigante
De folclore fascinante
Fonte de belezas naturais
Criou grandes temas musicais
 
Papagaio do moleque enfeitando o céu azul
O uirapuru a encantar de norte a sul
As bachianas, quanta emoção!
É lindo o chorinho rasga o coração
 
Deixou cantar em sua música
A fauna, flora, rio e mar
No concerto da floresta ao luar
Canta o Pajé ...  Dança o mandu çarará
Refletindo a poesia, mistérios e magias
Da cultura popular
Criança esperança vem pra folia cirandar
Que hoje a batuta do maestro
Rege a sinfonia desta arte milenar
 
Villa Lobos é prova de brasilidade
Sua obra altaneira
Vem na voz da Mocidade
Cantando a apoteose brasileira"
1999,5,Acadêmicos do Salgueiro Salgueiro é sol e sal nos quatrocentos anos de Natal L A S,265.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/1999/,"O rei sol a brilhar 
Clareia meu amor, clareia 
Encantou meu olhar 
Vagando neste manto de areia 
Com a colonização 
Deu-se a expansão 
Que maravilha!!! 
Seu forte é o marco desta terra 
Tem o sal que lhe tempera 
O ar é pura sedução 
Tem jangadas no mar
Mareia meu amor, mareia
Eu vou deitar e rolar
Gostoso e deslizar na areia
Oh! Natal 
Meu Deus do Céu, eu nunca vi tanta beleza 
Obra da mãe natureza 
Cartão postal do meu Brasil 
Do turista que se encanta a delirar 
Nesta festa popular 
Salgueiro é o sol que irradia 
Neste dia de folia 
E faz aqui seu ""Carnatal"" 
É sol, é sal, é paixão, amor...
Natal é pura emoção, vem brindar...
Bate na palma da mão, a festa vai começar
São quatro séculos de história, pra contar"
1999,6,"Acadêmicos do Grande Rio Ei, ei, ei, Chatô é nosso rei! L A S",265.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-grande-rio/1999/,"Brilhou ô ô ô uma luz lá no agreste
Vem meu povo ver de perto
O cabra da peste que na Paraíba nasceu
Em Umbuzeiro do Norte, hoje a saudade é você
De sandálias ou pé no chão
Em Pernambuco ele se formou
Amante do folclore do maracatu
O jornal pelo Brasil ele espalhou
Ei Ei Ei Chatô é nosso Rei
Fez do rádio a nossa comunicação
Foi senador representando o Maranhã
o
Mas o sonho iria mais além (mais além)
Nos deu a graça da televisão
Fez valer sua cadeira
Na Academia Brasileira
Em Londres foi um grande embaixador
Com seu carisma a rainha conquistou
Deu asas a nossa aviação
Liberdade ao beija-flor
Em São Paulo um sonho realizou
Reconhecida a arte do seu museu padrão
Que era a sua grande paixão
Hoje eu vou meu amor
Com essa arte que encanta a multidão
Mito brasileiro você nos dá prazer
A Grande Rio agradece a você
Ao passar este milênio um futuro promissor
Será que o homem
Perde espaço pro robô (oh! Senhor)"
1999,7,Estação Primeira de Mangueira O século do samba L A S,264.0,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/1999/,"O rufar do seu tambor
Anunciou o verde e rosa
Que canta o século do samba
Canta os bambas em verso e prosa
Pelo telefone vai buscar quem foi pra longe
Pra matar minha saudade
Recorda a Praça Onze em poesia
Deixa falar a nostalgia
O morro desce a ladeira prá cidade
 
Sinhô, Ismael, Pixinguinha
Cartola, Noel, Candeia
Ecoa no céu, Mangueira
Traz todo o samba pra Estação Primeira
 
É orgulho e até religião
Em meigas faces tradição
Jeito moleque mostra em breque,
No amor então, se faz canção
Partido alto em fundo de quintal
Silas, poeta do meu Carnaval
Mangueira, hoje o povo todo aclama
Nossa majestade, o samba
O mundo é um eterno moinho
Meu berço, folhas secas vão caindo
As novas vão crescer em seu caminho
A manga brota em flor sem ter espinho
 
No batuque, no pagode,
Avante Mangueira!
Teu cenário é uma beleza,
Tua voz uma bandeira!"
1999,8,Portela De Volta aos Caminhos de Minas Gerais L A S,256.0,https://galeriadosamba.com.br/escolas-de-samba/portela/1999/,"Lá vem o trem, lá vem, lá vem
Nesse balanço eu vou também
Com minha Portela e você meu bem 
Viajei... Pelos caminhos de Minas
Encontrei obras bem feitas pela mão divina
Solo rico em minerais e belezas sem iguais
E essa gente hospitaleira
Trabalhando com bravura e amor
Pela cultura brasileira
 
Poetas, cantores, escritores geniais
Mago da escultura e figuras imortais
Heróis inconfidentes e presidentes
Que deram o coração
Pelo progresso da nossa nação 
Ô, ô Minas Gerais, ô, ô Minas Gerais
Quem te conhece não te esquece mais
Quem te conhece não te esquece jamais
Lá teve escrava que se fez rainha
E a feiticeira lá em Araxá ... E sinhá ...
Um rei ... Com seu toque de bola encantou o mundo
Guerreira, com o canto de um sabiá
Pura magia e poesia popular
Traz o tempero desse teu quitute
Um cafezinho pra adoçar o paladar
Vem pra congada, marujada, cavalhada
Toca sanfona nesse arrasta pé
Canta pro santo um canto de fé
 
Luz com seus raios divinais
Iluminai nossa Portela
Que vem cantar Minas Gerais"
1999,9,"Caprichosos de Pilares No universo da beleza, Mestre Pitanguy L A S",253.5,https://galeriadosamba.com.br/escolas-de-samba/caprichosos-de-pilares/1999/,"Criando e modelando a natureza
As mãos do arquiteto aqui estão
No universo da beleza, o jardim da inspiração
Doando aos homens o valor do seu cinzel
Do barro a vida um dádiva do céu
De Afrodite à Oxum negra do amor
Todas as gueixas tem um encanto sedutor
Amor me leva
Me leva que eu vou caprichar
A minha alma narcisista
Nas bodas de ouro eu vou buscar
A imagem e semelhança do senhor
Restaurada pelas mãos do professor
A auto estima em cada ego despertar
Obra divina a cultuar
Praticando o bem profundo
Este cidadão do mundo pioneiro, singular
E no solar da caridade
Tão generoso alcança a imortalidade
Fantástica
Beleza plástica
Da sutileza à perfeição
Tanto talento, merece consagração
O amor a vida faz rejuvenescer
A saúde trás a paz, gostoso é viver
A luz do céu conduz seu bisturi
A Caprichosos canta mestre Pitanguy"
1999,10,"União da Ilha do Governador Barbosa Lima, 101 anos do Sobrinho do Brasil L A S",253.0,https://galeriadosamba.com.br/escolas-de-samba/uniao-da-ilha-do-governador/1999/,"A mesma lua que te viu nascer
Brilha no céu, volta pra te ver
Vem orgulhosa iluminar o carnaval
O teu menino é manchete de jornal
Assim a Ilha vem pra festa
Atravessando o mar azul
Taí o que você queria, sacode bateria
Hoje tem frevo, tem maracatu
Nas folhas do matutino
Sua história, seu destino (Vem ver)
Um sábio com livros nas mãos
Um craque com a bola no pé (É gol, Olé)
Mente Sã, Corpo são, entregou a paixão
Ao amor de uma mulher
 
Deixa, Deixa eu te amar
Me assanha com seus beijos
Me faz sonhar
 
Liberta esse nó da garganta vem cantar
Pra poder melhorar, tem que lutar
Vai dar à luz a esperança
Vai meu Brasil!
Faz do povo a riqueza
Com Barbosa festeja
A cassação da tristeza
 
Cara pintada de verde e amarelo
De azul, vermelho e branco 
Colori meu coração
Sou do nordeste, sou ""cabra"" da peste
Meu país é meu patrão"
1999,11,"Unidos de Vila Isabel João Pessoa, onde o sol brilha mais cedo L A S",251.5,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-vila-isabel/1999/,"Viajando pra onde o sol brilha mais cedo
Abro as portas das Américas
Sob a luz te faço enredo
Chão de potiguaras, tabajaras, cariris
Raízes desse povo lutador
A mulher por sua terra, vira macho, sim senhor
Filipéia abençoada
Por missões estrangeiras cobiçada
É negra, é sangue, é verde em mata
Não ""nego"" tua bandeira tão amada
 
Folia se faz... na rua
Dançando ao clarão... da lua
Xaxado ou forró, o sanfoneiro
Mostra a força do folclore brasileiro
 
Tua gente fascinante
Borda em rendas a história
Molda a vida em argila
A natureza, a maior glória.
O astro-rei, o azul do mar...
A culinária, o paladar
Nos doces frutos do teu chão, o sabor da região
A arte embala e inspira, suave, a brisa
Convida o luar pro dia descansar,
O pôr do sol, ouvindo o Bolero de Ravel,
Cai a noite, estrelas lá no céu
Brilham para Vila Isabel
 
Acorde Brasil, no acorde da Vila
Hoje sou João Pessoa, sou a força Paraíba
Do braço do mar pros braços do povo
Luz que vai guiar um mundo novo"
1999,12,"Tradição Nos braços da história, Jacarepaguá, quatro séculos de glórias L A S",250.0,https://galeriadosamba.com.br/escolas-de-samba/tradicao/1999/,"Divina luz iluminou
A aura azul de Arthur Bispo do Rosário
Cinqüenta anos na Colônia
Em seus delírios criou um mundo libertário
Abre a cortina da História, para homenagear
Quatro séculos de glória, Jacarepaguá
A mando da Coroa Portuguesa
Donos da terra chegam para colonizar
Encontram índios, fauna e flora,
E solo fértil para cultivar
O senhor de Engenho
Plantou cana-de-açúcar e café
No terreirão da casa grande
Ergueu templos em louvor à sua fé
Na Estrada real de Santa Cruz
Caminho da Corte do Imperador
Yacaré-Upá e Guá
Voa nas asas do meu condor
Trouxe o progresso, a maria-fumaça
O motorneiro, o bonde assumiu
Dando um toque de modernidade
Na ""Belle Epóque"", o cinema surgiu
Centro das grandes convenções
Gigantesco parque industrial
Palco da velocidade
Paraíso do esporte radical
Foi com elegância a simpatia
Capital mundial da ecologia
Vou sacudir, vai balançar)
Ser emergente, que emoção)
Hoje eu sou Jacarepaguá)  BIS
E Jacarepaguá é Tradição)"
1999,13,Império Serrano Uma rua chamada Brasil L A S,248.5,https://galeriadosamba.com.br/escolas-de-samba/imperio-serrano/1999/,"Em busca de um novo eldorado, ô, viajei
Pro melhor lugar do mundo
Fui tentar a minha sorte na 46
E ao chegar
Encontrei aventureiros
Gente desse mundo inteiro
Na terra do Tio Sam
Vi o jeito brasileiro
Na grande maçã
Há esperança de um novo amanhã
Bate forte coração eu sei
É difícil ser um rei
Longe da terra natal
Mas eu não perdi a fé, lutei
Pra curar a solidão
Eu rezei na catedral
Fui chamado afro-brasileiro
Pra ganhar algum dinheiro
Fui muambeiro, engraxate fui garçom
Me encantei com os diamantes
O teatro é pura emoção
Foi tão bom
Nessa cidade vi amor, fraternidade
Mas a saudade fez meu peito balançar
Mãe baiana
Foi sua carta que me fez voltar
Lá vou eu de verde e branco feliz
A Serrinha é meu encanto, meu país
Parabéns Carmem Miranda que conseguiu
Mesmo distante não deixar de seu Brasil"
1999,14,São Clemente A São Clemente comemora e traz Rui Barbosa para os braços do povo L A S,233.5,https://galeriadosamba.com.br/escolas-de-samba/sao-clemente/1999/,"Minha escola faz a festa
Traz para o povo um baiano genial
Defensor da igualdade
A liberdade, o seu ideal
Uma luta pioneira
Nossa bandeira um país melhor
Reformas sociais ele pediu
Que agitaram esse meu Brasil
Idéias liberais abolição
E ""Rui Barbosa"" orgulha essa nação
O amor à Pátria ele fez valer
""Águia de Haia"" nos faz vencer
A luz de um novo amanhã virá
Seu nome nunca mais vai se apagar
Mesmo exilado
Jamais abandonou seus ideais
O jornalista consagrado
Que à família amou demais
Jurista e diplomata se fez imortal
Tornou-se um brasileiro sem igual
Um líder nacional
O exemplo vai ficar
A luta não pode acabar
Os jovens vão lembrar
O sonho irá lembrar
Vem recordar ser mais feliz
A São Clemente exalta o meu país"
2000,1,"Imperatriz Leopoldinense Quem descobriu o Brasil, foi seu Cabral, no dia 22 de abril, dois meses depois do carnaval L A S",299.5,https://galeriadosamba.com.br/escolas-de-samba/imperatriz-leopoldinense/2000/,"Terra à vista
Um grito de conquista do descobridor
A ordem do rei é navegar
E monopolizar  riquezas de além-mar
Partiram caravelas de Lisboa
Com o desejo de comercializar
As especiarias da Índia
E o ouro da África
Mas depois o rumo se modificou
Olhos no horizonte, um sinal surgiu
Em 22 de abril, quando ele avistou
Se encantou
 
Tão linda, tão bela
Paraíso tropical
Foi seu Cabral quem descobriu o Brasil
Dois meses depois do carnaval
 
Terra ... abençoada de encantos mil
De Vera Cruz, de Santa Cruz, Brasil
Iluminada é nossa terra
O Branco, o negro e o índio
No encontro, a origem da nação
E hoje minha escola é toda raça
Convida a ""massa"" e conta a nossa história
São 500 anos vivos na memória
De luta, esperança, amor e paz
 
Eu quero é mais
Viver feliz
Sambando com a Imperatriz"
2000,2,"Beija-Flor de Nilópolis Brasil, um coração que pulsa forte, pátria de todos ou terra de ninguém? L A S",299.0,https://galeriadosamba.com.br/escolas-de-samba/beija-flor-de-nilopolis/2000/,"Luz 
Celestial que ilumina 
Astros, abrem a porta divinas 
Guiando a navegação 
Descobrindo esta ""nova nação""
Semente de uma nova era 
Paraíso de belezas naturais
Índios guerreiros de pele dourada 
E alma purificada 
Habitavam este solo colossal 
Corsários e aventureiros 
Invadem o cruzeiro pela ambição 
Lutaram e colonizaram
A pátria de todos os povos então
 
E o negro aqui chegou...
E o seu canto de fé ecoou...
Liberdade pra ser feliz...
O braço forte que ergueu nosso país
 
Assim 
São Vicente veio a encantar (obá, obá) 
Berço da democracia 
A primeira cidade do Brasil 
Meu Rio, eu sonhei 
Que o ""Senhor"" havia nos dado a mão 
Que havia ordem, progresso e perdão 
E um ser de luz a iluminar 
E hoje eu canto 
Oh! Pátria amada! Me envolvo em seu manto 
Por essa terra sem dono, sem leis 
Pra ver o sonho que sonhei 
 
Me abrace, amor com seu calor
Faz pulsar meu coração
Sou Beija-Flor e trago a paz
Nos olhos da geração"
2000,3,Unidos do Viradouro Brasil: visões de paraísos e infernos L A S,298.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-do-viradouro/2000/,"Na era medieval começa o meu carnaval 
No paraíso eu me vesti de branco 
E no ""martírio eterno"", o vermelho é meu manto
Navegando ao Oriente, ""Seu"" Cabral
O ""Jardim das Delícias"" descobriu 
Seu Caminha escreveu o que ele viu 
Maravilhas do Brasil
Bordunas, tacapes e Ajarés 
Na dança o índio põe ao seus pés
Mas nascem idéias diversas, são mentes perversas 
Não foi essa a lição dos pajés
Ire, ire, pra agba yê)
O negro canta, o negro dança em liberdade)
Ire, ire, pra agba yê)  BIS
Pra agba yê, felicidade)
Bem longe daqui, na festa da coroação 
O negro africano, nos seus desenganos 
Desfaz-se dos planos, pro branco explorar
Preso nas correntes da vida 
São marcas que jamais esquecerá
Mas o tempo passou e a felicidade eu vejo brotar
Na luz da esperança, há paz e alegria
Pro Rei do universo abençoar
O dia vai raiar, amor, amor)
Com a Viradouro eu vou, eu vou, eu vou)
Meu canto de amor se espalha no ar)  BIS
Quinhentos anos vamos festejar)"
2000,4,"Mocidade Independente de Padre Miguel Verde, amarelo, branco, anil, colorem o Brasil no ano 2000 L A S",297.5,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/2000/,"O coração do mundo está em festa 
E bate forte nesse carnaval 
Mas a saudade de uma forma iluminada 
Vem trazendo visitantes do espaço sideral 
É bom recordar o que já passou 
Também vou mostrar como estou 
Eu quero aprender um pouco mais a caminhar 
Com os índios do futuro viajar 
 
E mergulhar nessa paixão
Com as cores da bandeira no meu coração
 
Oh! Meu Brasil, esperança que pode curar 
Encantos mil e um segredo pra se desvendar 
Riqueza que desperta o avanço cultural 
Reflete muito mais que o brilho do metal 
Oh! Meu Brasil, o infinito quando toca o mar 
Num beijo anil, um cenário que me faz sonhar 
Que o amor pode guiar o novo amanhecer 
E a gente ensinar o que é viver 
 
Viver em paz, pra se feliz 
É só amar nosso país 
É preservar o que se tem 
Seguir a Deus, plantar o bem 
É abraçar o nosso irmão 
Ao inimigo só perdão 
A nossa estrela vai brilhar 
E a luz da paz eternizar"
2000,5,Unidos da Tijuca Terra dos Papagaios... Navegar foi preciso! L A S,293.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-da-tijuca/2000/,"Brasil, Brasil, Brasil  
Pra falar de ti em poesia
Folheando a história
No tenebroso mar da imaginação
Lembro que a viagem foi traçada
Calmaria fez mudar a direção 
Hoje a Tijuca faz a festa 
E mostra o valor dessa união
 
Caravelas ao mar, expedição
Obrigado Cabral, quanta emoção
Terra à vista! 
O despontar dessa nação
 
O índio, a fauna, a flora
Paraíso de encanto e sedução
Nesse encontro com os portugueses
Um momento tão divino
Cada qual se fez irmão 
Rezando a missa
Todo mundo em comunhão
Brasil tu já não és mais um menino
E seguindo o meu destino
Seja lá por onde for
Vou te redescobrindo a cada dia
Na grandeza do teu povo
E no teu solo promissor
É lindo ver tremular
Bem alto o seu pavilhão
E repartir esta alegria com a multidão
 
Paz, amor e esperança
Uma voz anunciou
É chegada a nova era
Abençoada pelo Criador"
2000,6,"Acadêmicos do Salgueiro Sou rei, sou Salgueiro, meu reinado é brasileiro L A S",290.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/2000/,"Senhor, olhai por nós
Iluminai este momento 
Os nossos corações
As emoções estão ao vento
Navegando o passado
Nas águas do meu pensamento
E hoje...
A história vem mostrar
A transmigração da realeza
Chegando à Bahia, trazendo luxo e riqueza
E no Rio de Janeiro, a corte veio encontrar
No carioca maneiro, um povo festeiro a comemorar
 
Roda baiana bonita
Vem no balanço do mar
O teu sorriso clareia meu olhar
 
Mudando o rumo da economia, meu Rio seria
A grande atração comercial... Gira, gira, capital
Dom João está sorrindo
Curtindo seu reinado tropical
Nova estrutura, arte e cultura
E veio a coroação
Criou-se um legado de artistas
Que ao mundo encantou
E nessa caravela futurista
Sou mais um sambista, me leva que eu vou
Vou brincar com meu amor...
Vou brincar com meu amor, eu vou que vou)
 
Nessa viagem de alegria, Salgueiro eu sou
Parabéns, meu Brasil
Vem comigo, arrebenta bateria"
2000,7,"Estação Primeira de Mangueira Dom Obá II - Rei dos esfarrapados, príncipe do povo L A S",289.0,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/2000/,"Axé, mãe África
Berço da nação Iorubá
De onde herdei o sangue azul da realeza
Sou guerreiro de Oyó
Filho dos orixás
Vim da corte do sertão
Pra defender a nossa pátria
Mãe gentil
Sou ""Dom Obá"", o príncipe do povo
Rei da ralé
Nos meus delírios, um mundo novo
Eu tenho fé
 
No Rio de lá
Luxo e riqueza
No Rio de cá
Lixo e pobreza
 
Frequentei o Palácio Imperial
Critiquei a elite do jornal
Desejei liberdade
500 anos! Brasil 
E a raça negra não viu
O clarão da igualdade
Fazer o negro respirar felicidade
 
Sonho ou realidade
Uma dádiva do céu (do céu, do céu)
Vi no morro da Mangueira
Sambar de porta-bandeira
A Princesa Isabel"
2000,8,União da Ilha do Governador Pra não dizer que não falei das flores L A S,286.5,https://galeriadosamba.com.br/escolas-de-samba/uniao-da-ilha-do-governador/2000/,"Vou, eu vou que vou 
Vou cantando em verso e prosa 
Vou abrir meu coração 
Vou me libertar no perfume desse mar, 
Num mar de rosas 
Vou das cinzas pra folia!
Minha arma é uma flor!
E vestido de alegria vou florir esta avenida 
Pra falar de amor 
 
Vem! Vamos embora
Quem faz a hora bota o ""bicho"" para correr
Vem, vem, vem que tá na hora
A Ilha canta, não espera acontecer
 
Eu vou botar a boca no mundo 
Pode até me censurar, mas a terra é do homem 
Carcará é um pega, mata e come 
Quem tem fé, na paz de Deus 
E na mão que faz a guerra 
Não vi, não sei! Se ouvi, neguei! Calei, mas resisti: 
Num anjo, mãe de um querubim, 
Nas guerrilhas do Pasquim 
Caminhando e cantando, seguindo a canção 
Voltei nas águas do refrão 
 
Marcha soldado! Bate tambor! Ôôô
Que o ""barco da volta"" chegou pra ficar! Ai, iaiá!
Rasga no peito esse meu coração! Meu amor!
Mais do que nunca é preciso cantar! Ai, ioiô!"
2000,9,"Acadêmicos do Grande Rio Carnaval à vista - Não fomos catequizados, fizemos carnaval L A S",284.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-grande-rio/2000/,"Naveguei e cheguei
Bons ventos me trouxeram d'além-mar
Monstros marinhos, tempestades vieram pra me assustar
Ao chegar, festeja o dono da terra
Fui rezar primeira missa e esse solo abençoar
Na Brasilíndia, melodia curubins
Terra Brasilis e o seu cantar feliz
Toca gaiteiro e espanta a tristeza
Que a festa é tupiniquim e portuguesa
E o cordão que não parava de aumentar
Quem vem pra conhecer, já não quer mais voltar
Margeando o Chico eu vou
Ouvindo a batucada de Sergipe
 
Bate bumbo, bate Zé Pereira
E sambando, venha quem vier
Se deixar, eu canto noite inteira
Mas batuque no terreiro,
Meu sinhô não quer
 
Verdade
Se tornou realidade
Enfim o carnaval da liberdade
Pega o tambor, me leva que eu quero ir
Amor, vem me fazer sorrir
Abram alas Grande Rio vem aí, vem brindar
Lança-perfume pois o baile vai começar
A Praça é nossa e o povo quer sambar
 
Desperta Brasil
Eu quero é paz, tristeza nunca mais
Se alguém cuidar da juventude,
Oh, Pátria mãe gentil
Outros 500 serão nos anos 2000)"
2000,10,"Portela Trabalhadores do Brasil, a época de Getúlio Vargas L A S",276.0,https://galeriadosamba.com.br/escolas-de-samba/portela/2000/,"O raiar de um novo dia 
Desafia o meu pensar 
Voltando à ""Época de Ouro""
Vejo a luz de um tesouro 
A Portela despontar, lá, laiá
Aclamado pelo povo, o ""Estado Novo""
Getúlio Vargas anunciou
A despeito da censura 
Não existe mal sem cura 
Viva o trabalhador ô ô ô   
 
Nossa indústria cresceu (e lá vou eu)
Jorrou petróleo a valer... 
No carnaval de Orfeu
Cassinos, MPB
 
O Rei da Noite, o teatro, a fantasia 
No rádio as rainhas, a ""baiana de além-mar"" 
Tantas vedetes, cadillacs, brilhantina 
Em outro palco o movimento popular 
E no ""Palácio das Águias""
Ecoou um grito a mais 
Vai à luta meu Brasil 
Pela soberana paz 
Quem foi amado e odiado na memória 
Saiu da vida para entrar na história 
 
Meu Brasil-menino
Foi pintado em aquarela
Fez do meu destino
O destino da Portela"
2000,11,"Caprichosos de Pilares Brasil, teu Espírito é Santo L A S",276.0,https://galeriadosamba.com.br/escolas-de-samba/caprichosos-de-pilares/2000/,"Brasil eu amo você 
Meu país abençoado 
Brasil de JK, JQ, JG 
Memórias de um passado 
Brasil virou o jogo na arena
Roubou a cena 
O bom senso idolatrado 
E a Caprichosos 
Agradece e bate palma 
Se Deus é brasileiro 
O povo é a alma 
O violão, a bossa nova)
Uma canção do Rei )
Um hippie sem compromisso)  BIS
O coração, a lei)
Nos caminhos da saudade 
A esperança, a paz 
Diretas a sua vontade 
Na alegria dos carnavais 
Vencemos, dançamos 
De cara pintada tiramos 
Deu pra ver 
O que é amar 
Nossa pátria mãe gentil 
Hoje a festa é sua 
É só comemorar 
Meu Brasil 
Capricha na virada, amor, amor)
O futuro é todo seu)
Teu espírito é santo, é guerreiro)  BIS
Sou mais você, valeu)"
2000,12,"Tradição Liberdade! Sou negro, raça e tradição L A S",274.5,https://galeriadosamba.com.br/escolas-de-samba/tradicao/2000/,"Liberdade 
Sou negro, raça e tradição 
Vim de Angola da minha mãe África
Num navio negreiro clamando por Zambi, 
Vim para um solo bonito e maneiro 
Caí na senzala para trabalhar 
Mas negro é forte, valente e guerreiro
Até hoje se ouve um lamento ecoar (ôôô) 
ôôô...ôôô...ôôô... 
Baiana, gira baiana)
Dance pro seu orixá)  BIS
Vamos firmar a kizomba)
Fazer o povo sambar)
Maracatu, 
Maculelê e cavalhadas
Valeu Zumbi !
O negro é rei nas batucadas. 
Na arte o negro encanta
Cultura tradicional
É resistência do samba
A alma do carnaval
Hoje é só felicidade 
Negro quer comemorar 
Parabéns pra você)
Que foi descoberto em 22 de abril )
Desperta gigante)  BIS
Chegou tua hora)
Pra frente Brasil)"
